id,set,label
10147,test,0
10148,train,3
10149,train,0
10150,train,2
10151,train,2
10152,train,3
10153,train,3
10154,test,0
10155,test,2
10156,train,3
10157,train,1
10158,train,0
10159,train,0
10160,test,1
10161,train,0
10162,train,0
10163,train,0
10164,test,0
10165,train,0
10166,test,2
10167,train,2
10168,train,0
10169,train,0
10170,train,2
10171,train,3
10172,train,0
10173,train,3
10174,test,0
10175,train,0
10176,train,0
10177,train,1
10178,train,3
10179,test,3
10180,train,3
10181,train,0
10182,test,0
10183,train,0
10184,test,0
10185,train,0
10186,train,3
10187,test,3
10188,train,0
10189,test,0
10190,train,0
10191,test,0
10192,test,0
10193,train,0
10194,train,2
10195,train,0
10196,train,0
10197,train,0
10198,train,3
10199,train,0
10200,train,0
10201,train,0
10202,train,0
10203,test,2
10204,train,0
10205,test,0
10206,train,0
10207,train,0
10208,test,3
10209,train,0
10210,train,0
10211,train,0
10212,test,0
10213,test,0
10214,train,3
10215,test,0
10216,train,2
10217,train,0
10218,test,0
10219,train,2
10220,train,2
10221,train,0
10222,train,3
10223,train,3
10224,train,0
10225,train,3
10226,train,2
10227,train,0
10228,train,0
10229,train,0
10230,train,0
10231,train,0
10232,train,3
10233,train,0
10234,train,0
10235,train,0
10236,train,0
10237,train,0
10238,train,0
10239,train,0
10240,train,3
10241,train,0
10242,train,2
10243,train,0
10244,train,0
10245,train,0
10246,test,0
10247,train,1
10248,train,3
10249,train,3
10250,train,0
10251,train,0
10252,train,3
10253,train,0
10254,test,0
10255,train,0
10256,train,0
10257,train,0
10258,train,0
10259,train,1
10260,train,0
10261,train,0
10262,test,3
10263,train,0
10264,train,0
10265,train,3
10266,test,3
10267,train,2
10268,train,0
10269,test,2
10270,train,0
10271,train,0
10272,train,0
10273,train,0
10274,train,0
10275,test,0
10276,train,3
10277,train,1
10278,train,3
10279,train,0
10280,train,3
10281,train,0
10282,train,0
10283,train,0
10284,train,0
10285,train,2
10286,train,0
10287,train,3
10288,train,3
10289,train,0
10290,train,2
10291,test,2
10292,train,0
10293,test,0
10294,train,3
10295,train,0
10296,train,3
10297,train,3
10298,test,0
10299,train,0
10300,test,0
10301,test,0
10302,test,0
10303,test,0
10304,train,0
10305,train,0
10306,train,3
10307,train,0
10308,train,0
10309,train,0
10310,train,0
10311,train,0
10312,train,3
10313,test,2
10314,train,0
10315,train,0
10316,test,0
10317,train,2
10318,train,0
10319,train,0
10320,train,3
10321,train,0
10322,train,0
10323,train,0
10324,train,3
10325,train,0
10326,train,0
10327,train,0
10328,train,0
10329,test,0
10330,train,2
10331,train,2
10332,train,0
10333,train,0
10334,test,0
10335,train,0
10336,train,2
10337,train,2
10338,train,0
10339,train,2
10340,train,0
10341,train,0
10342,train,3
10343,train,2
10344,train,2
10345,train,0
10346,train,0
10347,train,0
10348,train,0
10349,train,0
10350,train,0
10351,train,0
10352,train,0
10353,train,0
10354,test,3
10355,train,0
10356,train,0
10357,train,0
10358,train,0
10359,train,0
10360,train,0
10361,train,3
10362,train,2
10363,test,3
10364,train,3
10365,train,0
10366,train,0
10367,train,3
10368,train,0
10369,train,2
10370,test,0
10371,train,0
10372,train,3
10373,train,0
10374,train,0
10375,train,0
10376,test,0
10377,test,0
10378,train,0
10379,train,0
10380,train,2
10381,train,2
10382,train,0
10383,test,0
10384,train,0
10385,train,0
10386,test,0
10387,train,3
10388,train,0
10389,train,3
10390,train,2
10391,train,3
10392,train,2
10393,train,2
10394,train,0
10395,train,2
10396,train,0
10397,train,0
10398,train,2
10399,train,3
10400,train,0
10401,test,0
10402,train,3
10403,train,3
10404,train,2
10405,train,2
10406,train,2
10407,test,3
10408,train,0
10409,train,1
10410,train,3
10411,train,0
10412,train,3
10413,train,0
10414,train,0
10415,test,3
10416,train,0
10417,test,0
10418,test,2
10419,train,0
10420,test,2
10421,train,2
10422,train,0
10423,test,0
10424,train,0
10425,test,0
10426,train,3
10427,test,0
10428,train,0
10429,train,3
10430,train,0
10431,train,3
10432,train,0
10433,train,2
10434,train,0
10435,train,3
10436,train,3
10437,train,3
10438,test,0
10439,train,2
10440,train,2
10441,train,2
10442,train,0
10443,train,0
10444,test,1
10445,train,0
10446,test,0
10447,train,0
10448,train,0
10449,train,0
10450,train,0
10451,train,0
10452,train,2
10453,test,0
10454,test,0
10455,train,2
10456,train,0
10457,train,2
10458,train,3
10459,train,0
10460,train,0
10461,train,0
10462,train,2
10463,test,0
10464,train,0
10465,train,0
10466,train,0
10467,train,3
10468,train,0
10469,train,3
10470,train,2
10471,train,0
10472,test,0
10473,train,0
10474,train,0
10475,train,0
10476,train,0
10477,train,0
10478,train,0
10479,train,0
10480,train,0
10481,train,0
10482,test,1
10483,train,0
10484,train,0
10485,train,0
10486,train,3
10487,test,2
10488,test,2
10489,train,0
10490,train,0
10491,train,3
10492,train,3
10493,test,3
10494,train,0
10495,train,0
10496,train,3
10497,test,0
10498,test,2
10499,test,0
10500,train,0
10501,test,3
10502,train,0
10503,train,0
10504,test,0
10505,test,2
10506,test,0
10507,test,0
10508,train,0
10509,train,1
10510,train,0
10511,test,0
10512,test,1
10513,train,3
10514,train,0
10515,train,0
10516,train,0
10517,train,1
10518,train,0
10519,train,0
10520,test,0
10521,test,0
10522,test,0
10523,train,0
10524,train,3
10525,train,0
10526,train,0
10527,train,0
10528,test,0
10529,train,0
10530,test,0
10531,train,3
10532,train,0
10533,train,0
10534,test,0
10535,train,3
10536,train,0
10537,test,0
10538,train,0
10539,train,0
10540,test,3
10541,train,0
10542,train,2
10543,train,0
10544,test,0
10545,train,0
10546,train,3
10547,test,2
10548,train,0
10549,train,0
10550,train,2
10551,train,0
10552,test,3
10553,train,0
10554,train,0
10555,train,0
10556,train,3
10557,train,0
10558,train,2
10559,train,0
10560,test,2
10561,train,0
10562,train,0
10563,test,3
10564,train,0
10565,train,3
10566,train,0
10567,train,2
10568,train,3
10569,train,2
10570,train,0
10571,test,3
10572,test,0
10573,test,3
10574,train,0
10575,train,0
10576,test,0
10577,train,0
10578,train,3
10579,train,0
10580,train,3
10581,train,0
10582,test,0
10583,train,0
10584,test,0
10585,train,3
10586,train,0
10587,train,2
10588,train,0
10589,test,0
10590,train,0
10591,train,0
10592,train,0
10593,train,0
10594,test,0
10595,train,0
10596,train,0
10597,test,3
10598,train,0
10599,test,0
10600,test,0
10601,train,0
10602,train,1
10603,train,0
10604,train,2
10605,test,0
10606,train,2
10607,train,0
10608,test,0
10609,train,3
10610,train,2
10611,train,0
10612,train,0
10613,train,0
10614,test,3
10615,train,1
10616,train,0
10617,train,0
10618,test,0
10619,train,2
10620,train,0
10621,train,0
10622,test,0
10623,test,3
10624,test,0
10625,test,0
10626,train,3
10627,test,0
10628,train,0
10629,train,0
10630,test,0
10631,test,0
10632,train,0
10633,test,0
10634,train,2
10635,train,3
10636,train,2
10637,test,0
10638,train,0
10639,train,0
10640,train,0
10641,train,0
10642,train,0
10643,train,3
10644,train,3
10645,train,0
10646,train,3
10647,test,0
10648,train,3
10649,train,0
10650,train,0
10651,train,3
10652,train,2
10653,train,0
10654,test,0
10655,train,0
10656,train,0
10657,train,0
10658,train,3
10659,train,0
10660,train,0
10661,train,0
10662,train,3
10663,train,3
10664,train,0
10665,train,0
10666,train,0
10667,train,0
10668,train,2
10669,train,0
10670,train,3
10671,train,0
10672,train,0
10673,train,0
10674,train,0
10675,train,0
10676,train,2
10677,train,0
10678,test,3
10679,train,0
10680,train,0
10681,train,2
10682,test,0
10683,test,0
10684,test,0
10685,train,0
10686,train,0
10687,train,3
10688,test,3
10689,train,2
10690,train,2
10691,train,0
10692,train,0
10693,train,0
10694,test,0
10695,train,2
10696,test,1
10697,train,0
10698,train,0
10699,train,0
10700,train,3
10701,train,0
10702,train,0
10703,train,0
10704,train,0
10705,train,3
10706,train,0
10707,test,0
10708,train,0
10709,train,0
10710,train,1
10711,test,3
10712,train,0
10713,train,0
10714,test,3
10715,train,0
10716,train,0
10717,train,3
10718,train,0
10719,train,0
10720,train,3
10721,train,0
10722,train,0
10723,train,0
10724,train,2
10725,train,0
10726,train,3
10727,train,0
10728,train,2
10729,test,0
10730,train,2
10731,train,0
10732,train,2
10733,train,2
10734,train,0
10735,train,0
10736,train,0
10737,train,0
10738,train,3
10739,train,0
10740,train,0
10741,train,2
10742,train,3
10743,train,3
10744,train,0
10745,train,0
10746,test,1
10747,train,0
10748,train,0
10749,train,3
10750,train,3
10751,train,3
10752,train,0
10753,test,0
10754,test,0
10755,train,2
10756,train,3
10757,train,0
10758,train,2
10759,train,0
10760,test,0
10761,train,0
10762,train,3
10763,train,3
10764,train,0
10765,test,2
10766,train,0
10767,train,0
10768,train,0
10769,test,3
10770,train,0
10771,train,0
10772,train,3
10773,test,0
10774,train,0
10775,train,0
10776,train,0
10777,train,1
10778,test,0
10779,train,0
10780,train,2
10781,test,2
10782,train,0
10783,train,0
10784,train,0
10785,train,3
10786,train,3
10787,train,0
10788,train,3
10789,train,0
10790,train,3
10791,train,3
10792,test,0
10793,train,0
10794,train,0
10795,train,0
10796,train,3
10797,train,2
10798,train,0
10799,train,0
10800,train,0
10801,train,0
10802,test,0
10803,train,2
10804,train,3
10805,train,3
10806,train,0
10807,test,2
10808,test,0
10809,test,0
10810,train,0
10811,train,0
10812,train,1
10813,train,2
10814,train,3
10815,train,0
10816,train,0
10817,test,2
10818,train,2
10819,train,0
10820,train,3
10821,train,3
10822,train,0
10823,train,1
10824,train,0
10825,test,2
10826,test,0
10827,test,0
10828,train,0
10829,test,0
10830,train,2
10831,train,0
10832,train,0
10833,train,2
10834,train,0
10835,train,0
10836,train,1
10837,train,0
10838,train,0
10839,test,0
10840,train,2
10841,train,0
10842,train,3
10843,train,0
10844,train,0
10845,test,1
10846,train,0
10847,train,2
10848,train,0
10849,train,0
10850,test,2
10851,train,3
10852,train,0
10853,test,0
10854,test,1
10855,train,3
10856,test,0
10857,train,0
10858,train,0
10859,train,0
10860,train,0
10861,train,0
10862,train,3
10863,train,0
10864,test,2
10865,train,2
10866,test,0
10867,test,0
10868,train,0
10869,test,0
10870,test,0
10871,train,0
10872,train,0
10873,train,2
10874,train,3
10875,train,0
10876,train,0
10877,train,3
10878,test,3
10879,train,0
10880,train,0
10881,test,0
10882,train,0
10883,train,0
10884,train,1
10885,train,0
10886,train,2
10887,train,0
10888,train,3
10889,train,0
10890,train,3
10891,train,0
10892,train,0
10893,train,0
10894,train,0
10895,train,3
10896,train,2
10897,train,2
10898,train,3
10899,train,3
10900,train,0
10901,train,0
10902,train,2
10903,train,0
10904,train,0
10905,train,0
10906,test,0
10907,train,2
10908,train,0
10909,test,2
10910,train,0
10911,train,3
10912,train,0
10913,train,3
10914,train,3
10915,train,2
10916,train,2
10917,train,3
10918,train,0
10919,test,0
10920,test,0
10921,train,0
10922,train,2
10923,train,0
10924,train,0
10925,train,0
10926,train,0
10927,train,3
10928,train,0
10929,train,2
10930,train,2
10931,test,3
10932,train,0
10933,train,0
10934,train,0
10935,test,2
10936,train,0
10937,train,0
10938,train,2
10939,train,0
10940,train,0
10941,train,2
10942,train,0
10943,train,3
10944,train,3
10945,train,3
10946,test,0
10947,train,3
10948,train,0
10949,test,0
10950,train,0
10951,test,0
10952,train,0
10953,train,0
10954,test,0
10955,train,0
10956,train,0
10957,train,3
10958,train,0
10959,train,0
10960,train,0
10961,test,0
10962,train,3
10963,train,1
10964,train,0
10965,test,0
10966,train,0
10967,test,0
10968,train,0
10969,train,0
10970,train,2
10971,train,0
10972,train,0
10973,train,0
10974,train,0
10975,train,0
10976,train,2
10977,train,0
10978,train,0
10979,test,0
10980,train,0
10981,train,1
10982,train,1
10983,test,0
10984,train,0
10985,test,0
10986,train,0
10987,train,0
10988,test,0
10989,train,0
10990,train,3
10991,train,0
10992,train,0
10993,train,0
10994,train,0
10995,train,0
10996,train,0
10997,train,0
10998,train,0
10999,train,0
11000,train,3
11001,train,2
11002,test,3
11003,test,3
11004,train,0
11005,train,0
11006,test,0
11007,train,0
11008,train,0
11009,train,0
11010,test,3
11011,train,0
11012,train,0
11013,train,2
11014,train,0
11015,train,0
11016,train,3
11017,train,0
11018,train,0
11019,test,1
11020,train,0
11021,train,0
11022,train,0
11023,train,0
11024,train,2
11025,train,1
11026,train,0
11027,test,0
11028,train,0
11029,train,2
11030,train,0
11031,train,0
11032,train,0
11033,train,1
11034,train,0
11035,train,3
11036,train,0
11037,train,2
11038,train,0
11039,train,0
11040,train,0
11041,train,2
11042,train,0
11043,train,0
11044,train,3
11045,train,0
11046,train,0
11047,train,0
11048,train,0
11049,test,0
11050,train,0
11051,train,2
11052,test,3
11053,train,0
11054,train,0
11055,test,3
11056,train,0
11057,train,2
11058,test,0
11059,train,0
11060,train,0
11061,train,0
11062,train,2
11063,train,0
11064,train,2
11065,train,0
11066,train,0
11067,train,0
11068,train,0
11069,train,0
11070,train,0
11071,test,0
11072,train,0
11073,test,0
11074,train,0
11075,train,0
11076,test,0
11077,train,2
11078,train,2
11079,train,0
11080,train,0
11081,train,0
11082,train,0
11083,test,0
11084,test,3
11085,train,3
11086,train,2
11087,train,0
11088,test,3
11089,test,0
11090,train,0
11091,train,0
11092,train,0
11093,train,0
11094,train,0
11095,train,3
11096,train,0
11097,train,0
11098,test,0
11099,train,0
11100,train,2
11101,train,0
11102,train,0
11103,train,3
11104,test,0
11105,test,2
11106,train,0
11107,train,0
11108,train,2
11109,train,0
11110,train,2
11111,train,2
11112,train,0
11113,train,0
11114,train,3
11115,train,0
11116,train,2
11117,train,0
11118,train,0
11119,test,0
11120,train,0
11121,train,0
11122,train,3
11123,train,0
11124,train,0
11125,train,0
11126,train,0
11127,train,0
11128,train,3
11129,test,0
11130,train,0
11131,train,1
11132,test,0
11133,test,0
11134,train,0
11135,train,0
11136,train,0
11137,test,0
11138,train,2
11139,train,0
11140,train,0
11141,test,2
11142,train,0
11143,train,0
11144,train,0
11145,train,0
11146,train,0
11147,train,0
11148,train,0
11149,train,0
11150,train,0
11151,train,3
11152,train,2
11153,test,0
11154,train,0
11155,train,0
11156,train,0
11157,train,2
11158,train,0
11159,test,0
11160,train,0
11161,test,0
11162,train,3
11163,test,3
11164,test,0
11165,train,0
11166,train,3
11167,train,0
11168,train,0
11169,train,0
11170,test,0
11171,train,0
11172,train,0
11173,train,0
11174,train,0
11175,train,0
11176,train,3
11177,train,0
11178,train,3
11179,test,0
11180,train,2
11181,test,0
11182,train,0
11183,train,1
11184,train,0
11185,train,3
11186,test,0
11187,train,0
11188,train,0
11189,test,0
11190,train,3
11191,train,0
11192,test,0
11193,train,3
11194,train,0
11195,train,0
11196,train,2
11197,train,0
11198,train,2
11199,test,0
11200,train,1
11201,train,3
11202,train,0
11203,train,0
11204,train,3
11205,test,2
11206,test,0
11207,test,0
11208,test,0
11209,train,2
11210,train,0
11211,test,0
11212,train,0
11213,train,0
11214,train,0
11215,train,0
11216,train,0
11217,train,0
11218,test,0
11219,test,2
11220,train,0
11221,train,2
11222,train,0
11223,train,0
11224,train,0
11225,train,0
11226,train,0
11227,train,0
11228,train,0
11229,train,0
11230,test,0
11231,train,0
11232,test,0
11233,train,2
11234,train,0
11235,train,2
11236,train,0
11237,train,3
11238,train,0
11239,test,0
11240,train,2
11241,test,3
11242,train,3
11243,train,2
11244,train,3
11245,test,2
11246,test,3
11247,train,0
11248,train,0
11249,train,0
11250,train,0
11251,train,0
11252,train,0
11253,test,2
11254,train,0
11255,test,2
11256,train,0
11257,train,0
11258,test,1
11259,train,0
11260,train,3
11261,train,0
11262,train,0
11263,train,0
11264,train,0
11265,train,1
11266,train,3
11267,train,0
11268,train,1
11269,train,0
11270,train,0
11271,train,2
11272,test,0
11273,train,0
11274,train,0
11275,test,3
11276,train,0
11277,test,0
11278,train,0
11279,train,3
11280,test,3
11281,train,0
11282,train,3
11283,test,1
11284,train,0
11285,test,0
11286,test,0
11287,test,0
11288,train,3
11289,train,0
11290,train,0
11291,train,3
11292,train,0
11293,train,0
11294,train,0
11295,train,0
11296,train,0
11297,train,3
11298,train,1
11299,train,0
11300,train,0
11301,train,0
11302,train,0
11303,train,0
11304,test,0
11305,train,3
11306,test,0
11307,train,0
11308,train,0
11309,test,3
11310,train,2
11311,train,3
11312,train,2
11313,test,0
11314,train,0
11315,train,3
11316,train,0
11317,train,3
11318,train,0
11319,train,1
11320,train,0
11321,train,0
11322,train,0
11323,train,0
11324,train,2
11325,train,0
11326,train,0
11327,train,0
11328,train,0
11329,train,0
11330,train,0
11331,train,1
11332,train,0
11333,train,0
11334,train,0
11335,train,0
11336,train,0
11337,train,0
11338,train,0
11339,train,0
11340,train,0
11341,train,0
11342,train,3
11343,train,0
11344,train,0
11345,train,3
11346,train,0
11347,train,2
11348,train,0
11349,train,0
11350,train,0
11351,train,0
11352,test,3
11353,test,0
11354,train,0
11355,test,0
11356,train,0
11357,test,0
11358,train,0
11359,train,0
11360,test,0
11361,train,0
11362,test,0
11363,train,3
11364,train,0
11365,train,0
11366,test,0
11367,train,2
11368,train,0
11369,train,0
11370,test,1
11371,train,3
11372,train,0
11373,train,0
11374,train,2
11375,train,0
11376,train,0
11377,train,0
11378,train,0
11379,test,3
11380,test,0
11381,test,0
11382,test,0
11383,train,0
11384,test,0
11385,train,3
11386,test,0
11387,train,0
11388,test,3
11389,test,0
11390,train,2
11391,train,2
11392,test,2
11393,train,0
11394,train,0
11395,train,0
11396,train,0
11397,test,0
11398,train,3
11399,train,0
11400,train,3
11401,train,0
11402,train,0
11403,test,0
11404,test,3
11405,train,0
11406,test,0
11407,train,0
11408,train,3
11409,train,0
11410,train,0
11411,train,0
11412,train,0
11413,train,0
11414,train,0
11415,test,0
11416,train,0
11417,test,0
11418,train,0
11419,train,3
11420,train,0
11421,train,0
11422,train,0
11423,train,0
11424,train,3
11425,train,2
11426,test,0
11427,train,0
11428,train,2
11429,train,0
11430,train,0
11431,train,0
11432,train,0
11433,train,2
11434,train,0
11435,test,0
11436,train,3
11437,train,2
11438,train,0
11439,test,2
11440,train,1
11441,train,0
11442,train,3
11443,test,2
11444,train,2
11445,train,0
11446,train,0
11447,train,0
11448,train,0
11449,train,0
11450,test,0
11451,train,3
11452,train,2
11453,train,0
11454,train,2
11455,train,0
11456,train,3
11457,test,0
11458,train,0
11459,train,0
11460,test,0
11461,train,0
11462,train,2
11463,train,0
11464,test,0
11465,train,0
11466,train,0
11467,train,0
11468,train,0
11469,train,0
11470,test,2
11471,train,0
11472,test,3
11473,train,0
11474,train,2
11475,train,3
11476,train,0
11477,train,0
11478,train,0
11479,train,3
11480,train,3
11481,train,2
11482,train,1
11483,test,0
11484,train,1
11485,test,0
11486,train,2
11487,train,0
11488,train,0
11489,train,0
11490,train,0
11491,train,0
11492,train,1
11493,train,3
11494,train,0
11495,train,0
11496,train,0
11497,train,3
11498,train,0
11499,test,0
11500,train,0
11501,train,3
11502,test,3
11503,train,0
11504,train,0
11505,train,0
11506,test,3
11507,train,0
11508,train,1
11509,train,1
11510,test,0
11511,train,2
11512,train,0
11513,train,0
11514,test,0
11515,train,2
11516,train,0
11517,train,0
11518,train,0
11519,test,2
11520,train,0
11521,train,0
11522,test,0
11523,train,2
11524,train,3
11525,train,3
11526,train,0
11527,train,3
11528,train,0
11529,train,3
11530,train,0
11531,test,0
11532,train,0
11533,train,0
11534,train,2
11535,test,3
11536,train,0
11537,train,3
11538,train,0
11539,train,0
11540,train,0
11541,train,3
11542,train,1
11543,train,0
